ID,Asset,Timestamp,Type,Is Short Sell,Price,Quantity,Total Amount
40,NVDA,2025-02-01 03:51:35,BUY,False,299.4,858.415664656086,257009.649998032
149,NVDA,2025-02-27 20:10:56,BUY,False,301.9,804.167588845566,242778.195072476
201,NVDA,2025-02-17 07:55:13,BUY,False,301.3,467.759385269706,140935.902781762
229,NVDA,2025-02-06 17:02:26,BUY,False,299.8,575.303627854159,172476.027630677
292,NVDA,2025-02-14 20:43:49,BUY,False,299,9.86277853071253,2948.97078068305
28,NVDA,2025-02-10 10:59:36,BUY,False,298.9,89.5535165550557,26767.5460983061
147,NVDA,2025-02-13 14:28:48,BUY,False,299.8,646.941933749649,193953.191738145
86,NVDA,2025-02-01 23:55:15,BUY,False,300.6,604.031010782463,181571.721841208
284,NVDA,2025-02-17 09:04:01,BUY,False,299.7,822.85262469396,246608.93162078
197,NVDA,2025-02-14 01:17:35,BUY,False,299.6,815.397332438728,244293.040798643
296,NVDA,2025-02-03 02:36:29,BUY,False,299.9,734.311118472977,220219.904430046
141,NVDA,2025-02-09 03:51:52,BUY,False,300.6,445.28517222355,133852.722770399
103,NVDA,2025-02-24 18:28:25,BUY,False,298.8,718.270490426291,214619.222539376
112,NVDA,2025-02-11 20:04:07,BUY,False,298.8,741.379262392496,221524.123602878
88,NVDA,2025-02-16 15:42:08,BUY,False,300,928.109290370066,278432.78711102
135,NVDA,2025-02-13 10:31:20,BUY,False,300.2,865.535142676495,259833.649831484
200,NVDA,2025-02-10 08:51:02,BUY,False,300.3,522.622382452794,156943.501450574
91,NVDA,2025-02-27 19:18:23,BUY,False,298.1,80.6404475525113,24038.9174154036
191,NVDA,2025-02-14 21:42:07,BUY,False,297.3,485.704193848733,144399.856831228
185,NVDA,2025-02-10 05:32:25,BUY,False,298.4,579.881749050997,173036.713916817
254,NVDA,2025-02-28 17:03:18,BUY,False,299.3,108.185600402484,32379.9502004636
19,NVDA,2025-02-14 13:58:57,BUY,False,300,203.697738226396,61109.3214679189
199,NVDA,2025-02-19 04:30:26,BUY,False,299.9,360.931315635586,108243.301559112
95,NVDA,2025-02-20 01:25:13,BUY,False,300.8,16.5189832293393,4968.91015538525
146,NVDA,2025-02-03 02:38:51,BUY,False,298,185.371993952812,55240.8541979379
26,NVDA,2025-02-01 04:48:36,SELL,True,299.2,667.973897244857,199857.790055661
66,NVDA,2025-02-19 17:00:02,SELL,True,299,280.436177611555,83850.4171058549
19,NVDA,2025-02-13 19:20:14,SELL,True,301.6,389.217224720249,117387.914975627
269,NVDA,2025-02-28 16:50:58,SELL,True,297.9,635.791865305834,189402.396674608
270,NVDA,2025-02-22 20:20:29,SELL,True,300.7,409.568205953477,123157.15953021
207,NVDA,2025-02-09 07:50:45,SELL,True,300.5,923.040699079932,277373.73007352
94,NVDA,2025-02-28 14:00:05,SELL,True,300.2,217.820345732697,65389.6677889556
129,NVDA,2025-02-01 07:55:41,SELL,True,299.3,842.077479167382,252033.789514797
123,NVDA,2025-02-14 17:00:22,SELL,True,299.9,73.8940569154264,22160.8276689364
39,NVDA,2025-02-11 00:18:08,SELL,True,301.3,133.331937101849,40172.9126487872
254,NVDA,2025-02-24 20:07:34,SELL,True,298.6,155.832987996093,46531.7302156333
166,NVDA,2025-02-01 07:30:31,SELL,True,300.5,146.969448940093,44164.3194064981
50,NVDA,2025-02-01 19:03:48,SELL,True,301.1,639.553032469835,192569.418076667
156,NVDA,2025-02-08 18:53:29,SELL,True,300,416.364959793161,124909.487937948
289,NVDA,2025-02-19 09:33:21,SELL,True,303.1,973.602951512177,295099.054603341
21,NVDA,2025-02-11 03:51:35,SELL,False,298.7,266.449897008554,79588.584236455
56,NVDA,2025-02-24 11:38:11,SELL,False,299.4,937.954215847641,280823.492224784
253,NVDA,2025-02-06 15:11:25,SELL,False,300.5,51.0207924589637,15331.7481339186
124,NVDA,2025-02-02 12:07:34,SELL,False,300.5,770.999638583621,231685.391394378
100,NVDA,2025-02-11 13:45:47,SELL,False,299.8,24.322518577966,7291.89106967421
47,NVDA,2025-02-25 03:30:31,SELL,False,300.9,166.105837902204,49981.2466247732
56,NVDA,2025-02-18 23:02:12,SELL,False,300.1,160.978298743574,48309.5874529466
212,NVDA,2025-02-14 02:08:26,SELL,False,300.7,868.070336074184,261028.750057507
130,NVDA,2025-02-25 20:53:56,SELL,False,298.1,397.721382634131,118560.744163234
151,NVDA,2025-02-28 22:02:55,SELL,False,298.4,1.90120460867432,567.319455228417
11,NVDA,2025-02-13 16:04:12,SELL,False,300.9,735.6874724858,221368.360470977
277,NVDA,2025-02-21 15:06:21,SELL,False,298.7,236.650182141889,70687.4094057823
171,NVDA,2025-02-17 20:45:25,SELL,False,299.8,542.578166108907,162664.93419945
197,NVDA,2025-02-28 10:02:41,SELL,False,302.3,407.789221010684,123274.68151153
163,NVDA,2025-02-28 04:18:24,SELL,False,299.1,732.97605980685,219233.139488229
264,NVDA,2025-02-20 10:08:01,SELL,False,298.3,584.369147921546,174317.316824997
26,NVDA,2025-02-12 09:53:49,SELL,False,301.4,163.358254879336,49236.1780206319
175,NVDA,2025-02-14 01:02:44,SELL,False,300.2,339.884421139098,102033.303225957
36,NVDA,2025-02-18 22:06:21,SELL,False,300.7,572.178344271166,172054.02812234
208,NVDA,2025-02-07 13:30:22,SELL,False,300.7,734.73467128161,220934.71565438
15,NVDA,2025-02-09 00:03:32,SELL,False,300.5,545.00198701965,163773.097099405
10,NVDA,2025-02-10 14:13:24,SELL,False,297.6,570.83656102075,169880.960559775
27,NVDA,2025-02-24 16:04:19,SELL,False,298.5,858.600320896611,256292.195787638
193,NVDA,2025-02-19 15:29:40,SELL,False,299,856.976841028795,256236.07546761
261,NVDA,2025-02-22 11:46:02,SELL,False,300.1,926.265906577397,277972.398563877
159,NVDA,2025-02-01 19:14:17,SELL,False,299.1,83.9056027385371,25096.1657790964
120,NVDA,2025-02-18 09:06:29,SELL,False,300.9,732.470817456217,220400.468972576
45,NVDA,2025-02-26 00:39:13,SELL,False,300.5,750.389896680736,225492.163952561
47,NVDA,2025-02-25 17:00:01,SELL,False,300.4,450.878818573429,135443.997099458
78,NVDA,2025-02-12 18:21:56,SELL,False,301.7,95.3585029857655,28769.6603508054
223,NVDA,2025-02-15 04:20:29,SELL,False,301.9,768.379659386264,231973.819168713
90,NVDA,2025-02-10 20:50:24,SELL,False,300.2,952.09136110357,285817.826603292
129,NVDA,2025-02-25 01:27:19,SELL,False,299.2,621.162998359602,185851.969109193
8,NVDA,2025-02-23 19:59:53,SELL,False,299.2,702.465051637692,210177.543449998
259,NVDA,2025-02-16 09:58:04,SELL,False,301.4,177.595862042773,53527.3928196917
109,NVDA,2025-02-24 18:12:41,SELL,False,301.1,224.224925246253,67514.1249916469
220,NVDA,2025-02-18 20:01:08,SELL,False,300.2,349.115769986269,104804.554149878
106,NVDA,2025-02-24 17:17:30,SELL,False,299.7,674.056329667274,202014.682001282
103,NVDA,2025-02-02 06:22:26,SELL,False,302.4,320.403516783818,96890.0234754265
32,NVDA,2025-02-05 07:20:46,SELL,False,300.1,150.321358620904,45111.4397221332
93,NVDA,2025-02-01 18:19:12,SELL,False,299.1,173.097666163953,51773.5119496384
158,NVDA,2025-02-22 21:18:00,SELL,False,300.6,966.716483207174,290594.974852076
123,NVDA,2025-02-15 23:32:02,SELL,False,298.9,527.26343237515,157599.039936932
291,NVDA,2025-02-24 09:21:12,SELL,False,301.8,901.624897675292,272110.394118403
138,NVDA,2025-02-24 23:30:21,SELL,False,299.1,477.91413773171,142944.118595555
82,NVDA,2025-02-11 07:12:59,SELL,False,299.2,540.058050532325,161585.368719272
200,NVDA,2025-02-10 02:29:54,SELL,False,299.2,746.197305992105,223262.233952838
4,NVDA,2025-02-04 02:00:11,SELL,False,300.6,241.313215786683,72538.752665477
213,NVDA,2025-02-11 13:39:01,SELL,False,298.2,158.904767244915,47385.4015924337
37,NVDA,2025-02-02 03:17:08,SELL,False,299.6,19.209568845536,5755.18682612259
202,NVDA,2025-02-24 12:49:41,SELL,False,298.3,947.691332906387,282696.324605975
195,NVDA,2025-02-26 18:10:33,SELL,False,300.1,98.3158543219304,29504.5878820113
186,NVDA,2025-02-12 17:33:33,SELL,False,299.9,788.307827897136,236413.517586351
171,NVDA,2025-02-13 09:49:32,SELL,False,300.7,995.188556544353,299253.198952887
79,NVDA,2025-02-19 08:37:13,SELL,False,300.2,455.620093007973,136777.151920994
27,NVDA,2025-02-28 14:49:25,SELL,False,298,837.392155752444,249542.862414228
235,NVDA,2025-02-02 06:01:49,SELL,False,300.9,95.5628208270522,28754.85278686
93,NVDA,2025-02-08 06:13:28,SELL,False,299.6,392.374571001905,117555.421472171
286,NVDA,2025-02-03 18:12:50,SELL,False,299.5,332.079224068496,99457.7276085144
188,NVDA,2025-02-14 18:48:17,SELL,False,298.7,905.395500827428,270441.636097153
11,NVDA,2025-02-10 08:03:57,SELL,False,300.6,375.69437296043,112933.728511905
87,NVDA,2025-02-16 10:10:44,SELL,False,299.7,653.864951669675,195963.326015402
11,NVDA,2025-02-23 01:34:08,SELL,False,299.5,488.775950317791,146388.397120178
177,NVDA,2025-02-03 17:38:57,SELL,False,301.8,195.09343308592,58879.1981053307
228,NVDA,2025-02-01 06:22:56,SELL,False,299.1,291.894636041089,87305.6856398896
77,NVDA,2025-02-14 04:23:39,SELL,False,300.1,651.877441435497,195628.420174793
131,NVDA,2025-02-05 14:04:37,SELL,False,300,738.026600728295,221407.980218488
187,NVDA,2025-02-24 14:46:32,SELL,False,299.3,405.40484381973,121337.669755245
260,NVDA,2025-02-21 16:34:04,SELL,False,301.9,455.344118544224,137468.389388501
33,NVDA,2025-02-12 00:47:22,SELL,False,299.8,120.618007312636,36161.2785923284
131,NVDA,2025-02-02 17:03:08,SELL,False,299.3,35.41999615781,10601.2048500325
128,NVDA,2025-02-26 02:13:52,SELL,False,300.4,30.7854461520922,9247.9480240885
230,NVDA,2025-02-12 10:10:25,SELL,False,299.9,542.8962200252,162814.576385557
194,NVDA,2025-02-27 06:28:34,SELL,False,300.8,368.194010421741,110752.75833486
289,NVDA,2025-02-11 23:52:05,SELL,False,301,480.411635745669,144603.902359446
23,NVDA,2025-02-18 15:57:51,SELL,False,299.6,162.526599406064,48692.9691820569
119,NVDA,2025-02-05 19:41:01,SELL,False,299.2,592.078899928321,177150.006858554
298,NVDA,2025-02-23 02:45:58,SELL,False,300,307.189301886471,92156.7905659414
278,NVDA,2025-02-04 12:34:16,SELL,False,299.4,65.0498838424518,19475.9352224301
252,NVDA,2025-02-25 12:19:26,SELL,False,299.5,795.322522484147,238199.095484002
87,NVDA,2025-02-23 07:39:17,SELL,False,299.8,456.665774577523,136908.399218341
82,NVDA,2025-02-14 14:32:30,SELL,False,300.2,320.261822890842,96142.5992318307
174,NVDA,2025-02-10 08:57:33,SELL,False,299.1,770.38953201815,230423.509026629
16,NVDA,2025-02-08 06:48:10,SELL,False,299.1,6.55965682344715,1961.99335589304
13,NVDA,2025-02-09 10:54:46,SELL,False,299.3,872.732075458925,261208.710184856
